code,organism_key,taxon
6,NBNORG0000090136,Epilobium parviflorum x obscurum = E. x dacicum
6,NBNORG0000090137,Epilobium tetragonum x obscurum = E. x semiobscurum
6,NBNORG0000090138,Rumex frutescens x obtusifolius = R. x cornubiensis
6,NBNORG0000090139,Rumex sanguineus x obtusifolius = R. x dufftii
6,NBNORG0000090140,Rumex patientia x obtusifolius = R. x erubescens
6,NBNORG0000090141,Rumex pulcher x obtusifolius = R. x ogulinensis
6,NBNORG0000090142,Pilosella peleteriana x officinarum = P. x longisquama
6,NBNORG0000090143,Symphoricarpos microphyllus x orbiculatus = S. x chenaultii
6,NBNORG0000090144,Cirsium tuberosum x palustre = C. x semidecurrens
6,NBNORG0000090145,Cirsium vulgare x palustre = C. x subspinuligerum
6,NBNORG0000090146,Epilobium tetragonum x palustre = E. x laschianum
6,NBNORG0000090147,Epilobium roseum x palustre = E. x purpureum
6,NBNORG0000090148,Epilobium parviflorum x palustre = E. x rivulare
6,NBNORG0000090149,Stachys sylvatica x palustris = S. x ambigua
6,NBNORG0000090150,Rubus odoratus x parviflorus = R. x fraseri
6,NBNORG0000090151,Rumex cristatus x patientia = R. x xenogenus
6,NBNORG0000090152,Helianthus tuberosus x pauciflorus = H. x laetiflorus
6,NBNORG0000090153,Anemone hortensis x pavonina = A. x fulgens
6,NBNORG0000090154,Epilobium montanum x pedunculare = E. x kitcheneri
6,NBNORG0000090155,Potamogeton praelongus x perfoliatus = P. x cognatus
6,NBNORG0000090156,Salix purpurea x phylicifolia = S. x secerneta
6,NBNORG0000090157,Doronicum pardalianches x plantagineum x columnae = D. x excelsum
6,NBNORG0000090158,Eryngium giganteum x planum = E. x oliverianum
6,NBNORG0000090159,Narcissus tazetta x poeticus = N. x medioluteus
6,NBNORG0000090160,Tragopogon pratensis x porrifolius = T. x mirabilis
6,NBNORG0000090161,Sagina subulata x procumbens = S. x micrantha
6,NBNORG0000090162,Sagina saginoides x procumbens = S. x normaniana
6,NBNORG0000090166,Rumex sanguineus x pulcher = R. x mixtus
6,NBNORG0000090167,Rumex rupestris x pulcher = R. x trimenii
6,NBNORG0000090168,Elaeagnus macrophylla x pungens = E. x submacrophylla
6,NBNORG0000090169,Ajuga reptans x pyramidalis = A. x pseudopyramidalis
6,NBNORG0000090171,Linaria vulgaris x repens = L. x sepium
6,NBNORG0000090172,Ononis spinosa x repens = O. x pseudohircina
6,NBNORG0000090173,Salix viminalis x repens = S. x friesiana
6,NBNORG0000090174,Ludwigia palustris x repens = L. x kentiana
6,NBNORG0000090175,Salix aurita x repens x herbacea = S. x grahamii
6,NBNORG0000090176,Carex acutiformis x riparia = C. x sooi
6,NBNORG0000090177,Epilobium tetragonum x roseum = E. x borbasianum
6,NBNORG0000090178,Rosa tomentosa x rubiginosa = R. x avrayensis
6,NBNORG0000090179,Rosa spinosissima x rubiginosa = R. x biturigensis
6,NBNORG0000090180,Rosa sherardii x rubiginosa = R. x suberecta
6,NBNORG0000090181,Asplenium trichomanes x ruta-muraria = A. x clermontiae
6,NBNORG0000090184,Carex vesicaria x saxatilis = C. x grahamii
6,NBNORG0000090185,Rosa spinosissima x sherardii = R. x involuta
6,NBNORG0000090186,Rosa tomentosa x sherardii = R. x suberectiformis
6,NBNORG0000090188,Saxifraga umbrosa x spathularis = S. x urbium
6,NBNORG0000090189,Lonicera fragrantissima x standishii = L. x purpusii
6,NBNORG0000090190,Equisetum fluviatile x telmateia = E. x willmotii
6,NBNORG0000090191,Equisetum arvense x telmateia = E. x robertsii
6,NBNORG0000090193,Spiraea multiflora x thunbergii = S. x arguta
6,NBNORG0000090194,Lavatera olbia x thuringiaca = L. x clementii
6,NBNORG0000090195,Rosa spinosissima x tomentosa = R. x andrzejowskii
6,NBNORG0000090196,Viola lutea x tricolor x altaica = V. x wittrockiana
6,NBNORG0000090197,Gladiolus cardinalis x tristis = G. x colvillei
6,NBNORG0000090198,Potamogeton pectinatus x vaginatus = P. x bottnicus
6,NBNORG0000090199,Primula veris x vulgaris = P. x polyantha
6,NBNORG0000090199,Primula vulgaris x veris = P. x polyantha
6,NBNORG0000090200,Senecio vulgaris x vernalis = S. x helwingii
6,NBNORG0000090201,Salix purpurea x viminalis x caprea x cinerea = S. x taylorii
6,NBNORG0000090202,Salix purpurea x viminalis x cinerea = S. x forbyana
6,NBNORG0000090203,Euphorbia cyparissias x waldsteinii = E. x gayeri
6,NBNORG0000090204,Persicaria alpina x weyrichii = P. x fennica
6,NBNORG0000090205,Dactylorhiza incarnata x praetermissa = D. x wintoni
6,NBNORG0000090206,Coeloglossum viride x Dactylorhiza fuchsii = X Dactyloglossum mixtum
6,NBNORG0000090207,Carex rostrata x vesicaria = C. x involuta
6,NBNORG0000090208,Spiraea cantoniensis x trilobata = S. x vanhouttei
6,NBNORG0000090209,Calamagrostis canescens x stricta = C. x gracilescens
6,NBNORG0000090210,Polystichum aculeatum x lonchitis = P. x illyricum
6,NBNORG0000090211,Coeloglossum viride x Dactylorhiza maculata = X Dactyloglossum conigerum
6,NBNORG0000090212,Dactylorhiza fuchsii x praetermissa = D. x grandis
6,NBNORG0000090213,Dactylorhiza fuchsii x maculata = D. x transiens
6,NBNORG0000090214,Dactylorhiza maculata x praetermissa = D. x hallii
6,NBNORG0000090215,Puccinellia distans x rupestris = P. x pannonica
6,NBNORG0000090216,Petunia axillaris x integrifolia = P. x hybrida
6,NBNORG0000090217,Coeloglossum viride x Dactylorhiza purpurella = X Dactyloglossum viridella
6,NBNORG0000090218,Dryopteris carthusiana x dilatata = D. x deweveri
6,NBNORG0000090219,Festuca pratensis x Lolium multiflorum = X Festulolium braunii
6,NBNORG0000090220,Carex divulsa x remota = C. x emmae
6,NBNORG0000090221,Ilex aquifolium x perado = I. x altaclerensis
6,NBNORG0000090222,Anchusa ochroleuca x officinalis = A. x baumgartenii
6,NBNORG0000090223,Anthemis cotula x Tripleurospermum inodorum = X Tripleurothemis maleolens
6,NBNORG0000090224,Dactylorhiza incarnata x purpurella = D. x latirella
6,NBNORG0000090225,Cirsium dissectum x palustre = C. x forsteri
6,NBNORG0000090226,Dactylorhiza fuchsii x incarnata = D. x kernerorum
6,NBNORG0000090227,Dactylorhiza maculata x purpurella = D. x formosa
6,NBNORG0000090228,Dactylorhiza praetermissa x purpurella = D. x insignis
6,NBNORG0000090229,Dactylorhiza fuchsii x purpurella = D. x venusta
6,NBNORG0000090230,Raphanus raphanistrum x sativus = R. x micranthus
6,NBNORG0000090231,Centaurium erythraea x littorale = C. x intermedium
6,NBNORG0000090232,Rumex obtusifolius x palustris = R. x steinii
6,NBNORG0000090233,Carex aquatilis x nigra = C. x hibernica
6,NBNORG0000090234,Potamogeton alpinus x praelongus = P. x griffithii
6,NBNORG0000090235,Ranunculus aquatilis x peltatus = R. x virzionensis
6,NBNORG0000090236,Ranunculus baudotii x trichophyllus = R. x segretii
6,NBNORG0000090237,Salix caprea x cinerea = S. x reichardtii
6,NBNORG0000090238,Orchis militaris x simia = O. x beyrichii
6,NBNORG0000090239,Chenopodium carinatum x cristatum = C. x bontei
6,NBNORG0000090240,Erodium cicutarium x lebelii = E. x anaristatum
6,NBNORG0000090241,Rumex aquaticus x obtusifolius = R. x platyphyllus
4,NBNORG0000090242,Agrostis capillaris x vinealis = A. ? x sanionis
6,NBNORG0000090243,Anacamptis pyramidalis x Gymnadenia conopsea = X Gymnanacamptis anacamptis
6,NBNORG0000090244,Agrimonia eupatoria x procera = A. x wirtgenii
6,NBNORG0000090245,Potamogeton alpinus x crispus = P. x olivaceus
6,NBNORG0000090246,Erica ciliaris x tetralix = E. x watsonii
6,NBNORG0000090247,Lupinus arboreus x polyphyllus = L. x regalis
6,NBNORG0000090250,Rorippa amphibia x austriaca = R. x hungarica
6,NBNORG0000090251,Rumex crispus x palustris = R. x heteranthos
6,NBNORG0000090252,Orchis mascula x morio = O. x morioides
6,NBNORG0000090253,Luzula forsteri x pilosa = L. x borreri
6,NBNORG0000090254,Polygonatum multiflorum x odoratum = P. x hybridum
6,NBNORG0000090255,Calystegia pulchra x silvatica = C. x howittiorum
6,NBNORG0000090256,Salix myrsinifolia x repens = S. x felina
6,NBNORG0000090257,Equisetum fluviatile x palustre = E. x dycei
6,NBNORG0000090258,Equisetum arvense x palustre = E. x rothmaleri
6,NBNORG0000090259,Equisetum sylvaticum x telmateia = E. x bowmanii
6,NBNORG0000090260,Asplenium adiantum-nigrum x septentrionale = A. x contrei
6,NBNORG0000090261,Cirsium acaule x arvense = C. x boulayi
6,NBNORG0000090262,Ophrys apifera x fuciflora = O. x albertiana
6,NBNORG0000090263,Cephalanthera damasonium x longifolia = C. x schulzei
6,NBNORG0000090264,Rumex conglomeratus x maritimus = R. x knafii
6,NBNORG0000090265,Epilobium montanum x obscurum = E. x aggregatum
6,NBNORG0000090266,Carex distans x extensa = C. x tornabenii
6,NBNORG0000090267,Larix decidua x kaempferi = L. x marschlinsii
6,NBNORG0000090268,Asplenium adiantum-nigrum x onopteris = A. x ticinense
6,NBNORG0000090269,Potamogeton pusillus x trichoides = P. x grovesii
6,NBNORG0000090270,Salix cinerea x repens = S. x subsericea
6,NBNORG0000090271,Juncus alpinoarticulatus x articulatus = J. x buchenaui
6,NBNORG0000090272,Asplenium ruta-muraria x septentrionale = A. x murbeckii
6,NBNORG0000090273,Cerastium alpinum x fontanum = C. x symei
6,NBNORG0000090274,Linaria repens x supina = L. x cornubiensis
6,NBNORG0000090275,Erica tetralix x vagans = E. x williamsii
6,NBNORG0000090276,Carex binervis x viridula = C. x corstorphinei
6,NBNORG0000090277,Senecio squalidus x vulgaris = S. x baxteri
6,NBNORG0000090278,Ranunculus flammula x reptans = R. x levenensis
6,NBNORG0000090279,Rosa arvensis x obtusifolia = R. x rouyana
6,NBNORG0000090280,Epilobium hirsutum x palustre = E. x waterfallii
6,NBNORG0000090281,Iris versicolor x virginica = I. x robusta
6,NBNORG0000090282,Salix aurita x repens = S. x ambigua
6,NBNORG0000090283,Salix aurita x herbacea = S. x margarita
6,NBNORG0000090284,Salix arbuscula x herbacea = S. x simulatrix
6,NBNORG0000090285,Salix aurita x myrsinifolia x phylicifolia = S. x saxetana
6,NBNORG0000090286,Salix aurita x phylicifolia = S. x ludificans
6,NBNORG0000090287,Carex distans x hostiana = C. x muelleriana
6,NBNORG0000090288,Carex hirta x vesicaria = C. x grossii
6,NBNORG0000090289,Orchis laxiflora x morio = O. x alata
6,NBNORG0000090290,Rubus idaeus x phoenicolasius = R. x paxii
6,NBNORG0000090291,Salix aurita x myrsinifolia = S. x coriacea
6,NBNORG0000090292,Salix caprea x myrsinifolia = S. x latifolia
6,NBNORG0000090293,Agrostis capillaris x stolonifera = A. x murbeckii
6,NBNORG0000090294,Dryopteris dilatata x expansa = D. x ambroseae
6,NBNORG0000090295,Dryopteris carthusiana x expansa = D. x sarvelae
6,NBNORG0000090296,Carex aquatilis x bigelowii = C. x limula
6,NBNORG0000090297,Carex acuta x elata = C. x prolixa
6,NBNORG0000090298,Potamogeton coloratus x gramineus = P. x billupsii
6,NBNORG0000090299,Salix purpurea x repens = S. x doniana
6,NBNORG0000090300,Rumex conglomeratus x palustris = R. x wirtgenii
6,NBNORG0000090301,Potamogeton natans x polygonifolius = P. x gessnacensis
6,NBNORG0000090302,Potamogeton gramineus x perfoliatus = P. x nitens
6,NBNORG0000090303,Capsella bursa-pastoris x rubella = C. x gracilis
6,NBNORG0000090304,Rosa arvensis x rubiginosa = R. x gallicoides
6,NBNORG0000090305,Ranunculus omiophyllus x peltatus = R. x hiltonii
6,NBNORG0000090306,Potamogeton alpinus x perfoliatus = P. x prussicus
6,NBNORG0000090307,Rumex aquaticus x crispus = R. x conspersus
6,NBNORG0000090308,Salix caprea x lapponum = S. x canescens
6,NBNORG0000090309,Carex lasiocarpa x riparia = C. x evoluta
6,NBNORG0000090310,Epilobium hirsutum x montanum = E. x erroneum
6,NBNORG0000090311,Rumex conglomeratus x pulcher = R. x muretii
6,NBNORG0000090312,Rumex crispus x pulcher = R. x pseudopulcher
6,NBNORG0000090313,Epilobium lanceolatum x roseum = E. x abortivum
6,NBNORG0000090314,Rumex aquaticus x sanguineus = R. x dumulosus
6,NBNORG0000090315,Rumex conglomeratus x sanguineus = R. x ruhmeri
6,NBNORG0000090316,Rumex crispus x sanguineus = R. x sagorskii
6,NBNORG0000090317,Cochlearia anglica x officinalis = C. x hollandica
6,NBNORG0000090318,Spiraea alba x douglasii = S. x billardii
6,NBNORG0000090319,Rosa canina x mollis = R. x molletorum
6,NBNORG0000090320,Salix triandra x viminalis = S. x mollissima
6,NBNORG0000090321,Olearia avicenniifolia x moschata = O. x haastii
6,NBNORG0000090322,Iris filifolia x tingitana = I. x hollandica
6,NBNORG0000090323,Salix purpurea x viminalis = S. x rubra
6,NBNORG0000090324,Salix arbuscula x reticulata = S. x ganderi
6,NBNORG0000090325,Puccinellia maritima x rupestris = P. x krusemaniana
6,NBNORG0000090326,Carex pseudocyperus x rostrata = C. x justi-schmidtii
6,NBNORG0000090327,Rumex hydrolapathum x obtusifolius = R. x weberi
6,NBNORG0000090328,Epipactis atrorubens x helleborine = E. x schmalhausenii
6,NBNORG0000090329,Potamogeton filiformis x pectinatus = P. x suecicus
6,NBNORG0000090330,Carex otrubae x remota = C. x pseudoaxillaris
6,NBNORG0000090331,Rumex cristatus x obtusifolius = R. x lousleyi
6,NBNORG0000090332,Rumex longifolius x obtusifolius = R. x hybridus
6,NBNORG0000090333,Epilobium montanum x palustre = E. x montaniforme
6,NBNORG0000090334,Helianthus annuus x decapetalus = H. x multiflorus
4,NBNORG0000090335,Rosa arvensis x gallica = R. x alba
6,NBNORG0000090336,Quercus cerris x suber = Q. x crenata
6,NBNORG0000090337,Aconitum napellus x variegatum = A. x cammarum
6,NBNORG0000090338,Potentilla anglica x reptans = P. x mixta
6,NBNORG0000090339,Berberis darwinii x empetrifolia = B. x stenophylla
6,NBNORG0000090340,Lavandula angustifolia x latifolia = L. x intermedia
6,NBNORG0000090341,Narcissus poeticus x pseudonarcissus = N. x incomparabilis
6,NBNORG0000090342,Cerastium arvense x fontanum = C. x pseudoalpinum
6,NBNORG0000090343,Geranium ibericum x platypetalum = G. x magnificum
6,NBNORG0000090344,Cardamine flexuosa x hirsuta = C. x zahlbruckneriana
6,NBNORG0000090345,Brassica napus x rapa = B. x harmsiana
6,NBNORG0000090346,Primula elatior x veris = P. x media
6,NBNORG0000090347,Carex distans x viridula = C. x luteola
6,NBNORG0000090348,Ophrys insectifera x sphegodes = O. x hybrida
6,NBNORG0000090349,Fumaria muralis x officinalis = F. x painteri
6,NBNORG0000090350,Philadelphus coronarius x microphyllus x pubescens = P. x virginalis
6,NBNORG0000090351,Cirsium heterophyllum x palustre = C. x wankelii
6,NBNORG0000090352,Epilobium parviflorum x roseum = E. x persicinum
6,NBNORG0000090353,Epilobium obscurum x palustre = E. x schmidtianum
6,NBNORG0000090354,Juncus balticus x effusus = J. x obotritorum
6,NBNORG0000090355,Equisetum pratense x sylvaticum = E. x mildeanum
6,NBNORG0000090356,Equisetum palustre x telmateia = E. x font-queri
6,NBNORG0000090357,Epilobium hirsutum x roseum = E. x goerzii
6,NBNORG0000090358,Rumex conglomeratus x obtusifolius = R. x abortivus
6,NBNORG0000090359,Ranunculus omiophyllus x tripartitus = R. x novae-forestae
6,NBNORG0000090360,Senecio sylvaticus x viscosus = S. x viscidulus
6,NBNORG0000090361,Cirsium acaule x palustre = C. x kirschlegeri
6,NBNORG0000090362,Mimulus guttatus x luteus = M. x robertsii
6,NBNORG0000090363,Carex riparia x vesicaria = C. x csomadensis
6,NBNORG0000090364,Asplenium adiantum-nigrum x obovatum = A. x sarniense
6,NBNORG0000090365,Atriplex glabriuscula x longipes = A. x taschereaui
6,NBNORG0000090366,Mahonia aquifolium x repens = M. x decumbens
6,NBNORG0000090367,Festuca rubra x Vulpia fasciculata = X Festulpia hubbardii
6,NBNORG0000090368,Festuca arenaria x Vulpia fasciculata = X Festulpia melderisii
6,NBNORG0000090369,Alnus glutinosa x incana = A. x hybrida
6,NBNORG0000090370,Macleaya cordata x microcarpa = M. x kewensis
6,NBNORG0000090371,Gaillardia aristata x pulchella = G. x grandiflora
6,NBNORG0000090372,Salix myrsinifolia x myrsinites = S. x punctata
6,NBNORG0000090373,Carex paniculata x remota (C. x boenninghausiana)
6,NBNORG0000090374,Agrostis capillaris x gigantea = A. x bjoerkmanii
6,NBNORG0000090375,Nicotiana alata x forgetiana = N. x sanderae
6,NBNORG0000090376,Salix aurita x lapponum = S. x obtusifolia
6,NBNORG0000090377,Colutea arborescens x orientalis = C. x media
6,NBNORG0000090378,Potamogeton lucens x perfoliatus = P. x salicifolius
6,NBNORG0000090379,Rosa micrantha x agrestis = R. x bishopii
6,NBNORG0000090380,Rosa canina x micrantha = R. x toddiae
6,NBNORG0000090381,Rosa arvensis x micrantha = R. x vituperabilis
6,NBNORG0000090382,Rosa mollis x rubiginosa = R. x molliformis
6,NBNORG0000090383,Rosa obtusifolia x rubiginosa = R. x timbalii
4,NBNORG0000090384,Rosa caesia x tomentosa = R. x cottetii
6,NBNORG0000090385,Geranium endressii x versicolor = G. x oxonianum
6,NBNORG0000090386,Forsythia suspensa x viridissima = F. x intermedia
6,NBNORG0000090387,Salix caprea x repens = S. x laschiana
6,NBNORG0000090388,Carex flava x viridula = C. x alsatica
4,NBNORG0000091207,Verbascum nigrum x speciosum
4,NBNORG0000091576,Allium paniculatum
4,NBNORG0000091577,Allium paniculatum subsp. fuscum
3,NBNORG0000091578,Astilbe chinensis
6,NBNORG0000091579,Carex muricata subsp. pairae
4,NBNORG0000091580,Carex salina
4,NBNORG0000091582,Cotoneaster bradyi
4,NBNORG0000091583,Cotoneaster glabratus
4,NBNORG0000091584,Cotoneaster glaucophyllus
4,NBNORG0000091585,Cotoneaster hodjingensis
4,NBNORG0000091587,Cotoneaster ignescens
4,NBNORG0000091588,Cotoneaster shannanensis
3,NBNORG0000091589,Dactylorhiza ebudensis
6,NBNORG0000091591,Eleocharis mamillata subsp. austriaca
4,NBNORG0000091592,Epipactis sancta
6,NBNORG0000091593,Galactites tomentosus
6,NBNORG0000091595,Glebionis coronaria
6,NBNORG0000091596,Glebionis segetum
6,NBNORG0000091597,Limonium platyphyllum
4,NBNORG0000091612,Primula juliae
6,NBNORG0000091614,Rubus cantabrigiensis
6,NBNORG0000091615,Rubus cerdicii
6,NBNORG0000091616,Rubus clausentinus
6,NBNORG0000091617,Rubus milesianus
6,NBNORG0000091618,Rubus neumannianus
6,NBNORG0000091619,Rubus pydarensiformis
6,NBNORG0000091620,Rubus vindomensis
4,NBNORG0000091622,Sorbus pseudomeinichii
4,NBNORG0000091623,Sorbus whiteana
4,NBNORG0000091624,Spartina patens
6,NBNORG0000091629,Xanthocyparis nootkatensis
6,NBNORG0000091632,Carex saxatilis x viridula
6,NBNORG0000091633,Cupressus macrocarpa x Xanthocyparis nootkatensis = X Cuprocyparis leylandii
4,NBNORG0000091634,Dactylorhiza fuchsii x occidentalis
4,NBNORG0000091635,Dactylorhiza fuchsii x traunsteinerioides
4,NBNORG0000091636,Dactylorhiza incarnata x occidentalis
6,NBNORG0000091637,Dactylorhiza incarnata x traunsteinerioides
6,NBNORG0000091638,Dactylorhiza maculata x occidentalis = D. x dinglensis
6,NBNORG0000091639,Dactylorhiza maculata x traunsteinerioides
6,NBNORG0000091640,Dactylorhiza praetermissa x traunsteinerioides
4,NBNORG0000091641,Dactylorhiza purpurella x ebudensis
6,NBNORG0000091645,Salix caprea x cinerea x repens
6,NBNORG0000091646,Crataegus coccinea
6,NBNORG0000091647,Dactylorhiza traunsteinerioides
6,NBNORG0000091648,Dactylorhiza traunsteinerioides subsp. francis-drucei
6,NBNORG0000093840,Dactylorhiza purpurella subsp. cambrensis
3,NBNORG0000095979,Baldellia ranunculoides subsp. repens
3,NBNORG0000097186,Artemisia campestris subsp. maritima
3,NBNORG0000099705,Huperzia selago subsp. selago
4,NBNORG0000100183,Lepidium divaricatum
4,NBNORG0000100608,Nepeta racemosa
3,NBNORG0000104169,Baldellia ranunculoides subsp. ranunculoides
6,NBNORG0000105175,Babiana ringens
6,NBNORG0000105182,Cochlearia acaulis
6,NBNORG0000105184,Cyclospermum leptophyllum
2,NBNORG0000105189,Dioscorea communis
6,NBNORG0000105190,Euphorbia tithymaloides
