tvk,km100,km10,coord_system,organism_key,allow_org_key,rtvk,taxon
NHMSYS0000066963,NU,00 01 02 03 04 05 10 11 12 13 20 21,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,NX,24 25 26 27 28 34 35 36 37 38 44 45 46 47 48 55 56 57 66 67 68 76 77 78 79 86 87 88 89 90 91 92 93 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,NY,00 01 02 03 04 05 10 11 12 13 14 15 20 21 22 23 24 25 26 27 28 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 76 77 78 79 80 81 82 87 88 89 90 91 92 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,NZ,08 09 19 29 39 70 80 90,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SD,08 09 17 18 19 27 28 29 36 37 38 39 46 47 48 49 56 57 58 59 65 66 67 68 69 75 76 77 78 79 85 86 87 88 89 95 96 97 98,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SE,03 04 05 06 07 08 10 11 13 14 15 20 21 23 24 25 30 31 40 44 45 46 47 48 49 50 54 55 56 57 58 59 60 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SH,90,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SJ,00 10 20 21 22 30 31 32 40 41 42 50 51 52 53 60 61 62 63 70 71 72 73 81 82 83 87 88 89 91 92 93 95 96 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SK,01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SM,80 81 82 90 91 92,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SN,00 01 02 03 11 12 13 21 22 23 30 31 32 40 41 42 50 51 52 53 61 62 63 71 72 73 81 82 83 87 88 89 91 92 93 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SO,03 04 05 07 08 09 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 59 60 61 62 63 64 65 66 67 68 69 70 71 72 74 75 76 77 78 79 85 86 87 88 90 91 92 95 96 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SP,00 01 02 03 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 93 94 95 96 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SS,30 31 40 41 50 51 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,ST,00 01 02 03 06 07 08 10 11 16 17 18 19 20 21 22 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 50 51 52 53 54 55 56 60 61 62 63 64 66 67 68 70 71 72 73 74 75 76 77 78 80 81 82 83 84 85 86 87 88 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SU,00 01 02 08 09 10 11 12 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SW,61 62 71 72 81 82,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SX,38 39 48 49 58 59 65 66 67 69 75 76 77 78 79 85 86 87 88 89 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SY,08 09 18 19 28 29 38 39 49 58 59 68 69 77 78 79 87 88 89 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,SZ,07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,TA,00 01 02 03 04 05 06 07 10 11 14 15 16 17 20 21 30 31 40 41,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,TF,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 31 32 33 34 35 36 37 38 39 44 45 46 47 48 49 50 54 55 56 57 58 60 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 50,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,TL,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,TM,01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,TQ,00 01 02 03 04 05 06 07 08 09 10 11 12 13 15 16 17 18 19 20 21 22 23 25 26 27 30 31 32 33 40 41 42 43 44 45 50 51 52 53 54 55 58 59 60 61 62 63 64 65 68 69 70 71 72 73 74 75 78 79 81 82 83 84 85 88 89 91 92 93 94 95 99,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,TR,02 03 04 05 06 07 12 13 14 15 16 23 24 25 26 27 34 35 36,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066963,TV,49 59 69 79,OSGB,NBNORG0000047985,allow,NHMSYS0000066963,Centroptilum luteolum
NHMSYS0000066964,ND,12 13 14 23 24 33 34,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NH,34 35 36 44 45 46 54 55 56,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NJ,94 95 96,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NK,04 05 06 14 15,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NN,30 40 41 50 51 60 61 70 71 80 81 90 91,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NO,00 03 04 05 13 14 15 23 24 25 44 45 46 54 55 56 64 65 66,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NS,24 25 26 34 35 36 37 38 39 44 45 46 47 48 49 54 55 56 57 58 59 64 65 66 67 68 69 77 78 79 87 88 89 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NT,07 08 09 16 17 18 26 27 28 36 37 38 42 43 44 52 53 54 62 63 64 74 75 76 84 85 86 94 95 96,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NU,10 11 20 21,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NX,26 27 28 35 36 37 38 45 46 47 48 55 56 57 74 75 76 84 85 86 90 91 92 95 96,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NY,00 01 02 11 12 13 14 15 16 20 21 22 23 24 25 26 30 31 32 33 34 35 36 40 41 42 43 50 51 52 53 60 61 62 63 71 72 73,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,NZ,04 05 06 13 14 15 16 19 20 23 24 25 26 29 30 33 34 35 39 40 41 42 43 44 45 51 52 53 61 62,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SD,08 09 17 18 19 20 21 23 24 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 54 55 56 57 58 59 60 67 68 69 70 80 81 82 90 91 92,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SE,00 01 02 03 04 05 07 08 09 10 12 13 14 15 17 18 19 20 21 22 23 24 25 27 28 29 30 31 32 33 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SH,23 24 33 34 43 44 45 96 97 98,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SJ,06 07 08 10 11 12 13 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SK,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 18 19 20 21 22 23 24 25 30 31 32 33 34 35 36 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SM,70 80 90,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SN,51 52 53 60 61 62 63 70 71 72 73 80 81 82 83 90 91 92 93,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SO,00 01 02 03 27 28 29 37 38 39 40 41 42 45 46 47 48 49 50 51 52 55 56 57 58 59 60 61 62 65 66 67 70 71 76 77 78 79 80 81 85 86 87 88 89 90 94 95 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SP,00 04 05 06 07 08 09 10 14 15 16 17 18 19 20 21 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SR,89 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SS,68 69 78 79 80 88 89 90 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,ST,00 06 07 08 09 10 13 14 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SU,00 01 05 06 07 08 09 10 11 12 17 18 19 20 21 22 23 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SX,35 36 44 45 46 54 55 56 86 87 88 89 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SY,07 08 09 18 19 28 29 38 39 49 59 69 77 78 79 87 88 89 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,SZ,07 08 09 19 28 29 38 39 47 48 49 57 58 59 68 69 79 89 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,TA,00 01 02 03 04 05 06 10 11 12 13 14 15 16 20 21 22 30 31 32 40 41,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,TF,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 60 61 62 63 64 70 71 72 73 74 80 81 82 83 84 90 91 92 93 94,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,TL,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,TM,00 01 02 03 04 05 06 07 08 09 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 33 34 35 36 37 38 39 44 45 46 47 48 49 57 58 59,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,TQ,00 01 02 03 04 05 06 07 08 09 10 11 12 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,TR,01 02 03 04 05 06 07 08 09 12 13 14 15 16 23 24 25 26 27 33 34 35 36 37 46 47,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066964,TV,49 59 69 79,OSGB,NBNORG0000047986,allow,NHMSYS0000066964,Cloeon dipterum
NHMSYS0000066965,NJ,94 95 96,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NK,04 05 06 14 15,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NN,40 41 42 50 51 52 60 61 62 70 80 97 98 99,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NO,07 08 09 17 18 19,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NS,68 69 78 79 88 89,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NT,01 02 03 04 11 12 13 14 21 22 23 24 25 26 31 32 33 34 35 36 41 42 43 44 45 46 51 52 53 54 55 56 57 60 61 62 63 64 65 66 67 70 71 74 75 76 77 80 81 84 85 86 90 91 94 95 96,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NU,00 10 11 20 21,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NX,90 91 92 93,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NY,00 01 02 03 04 05 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 76 77 78 79 80 81 82 83 84 87 88 89 90 91 92 97 98 99,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,NZ,08 09 18 19 28 29 39,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SD,17 18 19 27 28 29 36 37 38 39 45 46 47 48 49 55 56 57 58 59 65 66 67 68 69 75 76 77 78 79 85 86 87 88 89 95 96 97 98,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SE,05 06 07 08 16 17 18 35 36 37 44 45 46 47 54 55 56 57 64 65 66,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SH,56 57 58 66 67 68 76 77 78,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SJ,80 90,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SK,00 06 07 08 15 16 17 18 25 26 27 28 35 36 37 60 61 70 71 72 80 81 82 90 91 92,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SN,51 52 53 61 62 63 71 72 73 80 81 82 83 86 87 88 90 91 92 93 96 97 98,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SO,00 01 02 03 04 05 06 07 08 13 14 15 16 17 18 19 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 60 61 62 70 71 72 88 89 98 99,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SP,08 09 10 14 15 16 20 24 25 26 30 34 35 36 40 41 50 51 60 61 69 70 71 72 73 74 79 82 83 84 89 92 93 94 95 96,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SS,20 30 40 81 82 83 91 92 93,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,ST,01 02 03 20 21 30 31 40 41 60 61 62 63 64 70 71 72 73 74 76 77 78 80 81 82 83 84 86 87 88 90 91 96 97 98,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SU,00 01 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 70 71 74 75 76 77 78 79 80 81 86 87 88 90 91 93 94 95,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SX,28 29 38 39 48 49 65 66 67 75 76 77 85 86 87,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SY,29 39 49 77 78 79 87 88 89 97 98 99,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,SZ,09 38 39 47 48 49 57 58 59 79 89 99,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,TF,20 30 40 50 60 70 71 72 73 80 81 82 83 84 90 91 92 93 94,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,TG,00 01 02 03 04 10 11 12 13 14 20 21 22 23 24 30 31 32 33 40 41 42 50 51,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,TL,00 01 02 04 05 06 07 10 11 12 14 15 16 17 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 38 39 40 41 42 43 44 45 48 49 50 51 52 53 54 55 56 58 59 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,TM,01 02 03 04 05 06 07 08 09 11 12 13 14 15 16 17 18 19 22 23 24 25 26 28 29 33 34 35 36 38 39 44 45 48 49,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,TQ,02 03 04 05 12 13 14 15 21 22 23 24 31 32 33 41 42 43 44 47 48 49 52 53 54 57 58 59 62 63 64 67 68 69 79 89 99,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066965,TR,14 15 16 24 25 26 27 34 35 36 37,OSGB,NBNORG0000047987,allow,NHMSYS0000066965,Procloeon pennulatum
NHMSYS0000066966,NC,70 71 80 81 83 84 85 90 91 93 94 95,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,ND,03 04 05 06 13 14 15 16 17 18 23 24 25 26 27 28 34 35 36 37 38,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NG,83 84 85 93 94 95,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NH,03 04 05 60 70 79 80 89,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NJ,94 95 96,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NK,04 05 06 14 15,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NN,40 50 60 61 68 69 70 71 78 79 80 81 88 89 90 91 93 94 95,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NO,00 01 03 04 05 10 11 13 14 15 20 21 23 24 25 30 31,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NS,48 49 55 56 57 58 59 65 66 67 68 69 75 76 77 78 79 85 86 87 88 89 97 98 99,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NT,07 08 09 19 24 25 26 29 31 32 33 34 35 36 39 41 42 43 44 45 46 51 52 53 54 62 63 64 72 73 74 82 83 84 92 93 94,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NU,10 11 20 21,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,NZ,13 14 15 19 23 24 25 29 33 34 35 39 43 44 45,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,SD,36 37 38 46 47 48 56 57 58 75 76 77 80 85 86 87 90 95 96 97,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,SE,00 05 06 07 35 36 37 42 43 44 45 46 47 52 53 54 55 56 57 60 62 63 64 65 66 67 70 71 72 73 74 75 76 77 80 81 82 83 84 85 86 87 90 91 92 93 94 95 96,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,SJ,07 08 17 18 19 27 28 29 36 37 38 46 47 48 53 54 55 56 57 58 63 64 65 66 67 68 69 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 98 99,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,SK,00 01 02 04 05 06 08 09 10 11 12 14 15 16 20 21 22 23 24 25 26 30 31 32 33 40 41 42 43 44 45 46 47 48 50 51 52 53 54 55 56 57 58 60 61 62 63 64 65 66 67 68 69 70 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,SN,81 82 83 91 92 93,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,SO,01 02 03 40 41 42 50 51 52 60 61 62 74 75 76 84 85 86 87 88 89 90 94 95 96 97 98 99,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,SP,00 01 02 03 05 06 07 08 09 10 11 12 13 14 15 16 18 19 20 21 22 23 24 25 26 30 31 34 35 36 38 39 40 41 45 46 47 48 49 50 51 52 53 55 56 57 58 59 60 61 62 63 64 65 66 67 68 69 71 72 73 74 75 76 77 78 79 80 81 82 83 84 85 86 87 88 89 90 91 92 93 94 95 96 97 98 99,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
NHMSYS0000066966,ST,21 22 23 24 25 27 28 29 31 32 33 34 35 36 37 38 39 41 42 43 44 45 46 47 48 49 51 52 53 54 55 56 60 61 62 70 71 72 80 81 82 98 99,OSGB,NBNORG0000047988,allow,NHMSYS0000066966,Caenis horaria
