"rule_name","tvk","error_message","grid_10km"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM37"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM38"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM39"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM44"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM45"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM46"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM47"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM48"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM49"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM58"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TM59"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ00"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ01"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ02"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ03"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ04"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ05"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ06"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ07"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ08"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ09"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ10"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ11"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ12"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ13"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ14"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ15"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ16"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ17"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ18"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ19"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ21"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ22"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ23"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ24"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ25"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ26"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ27"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ28"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ29"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ30"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ31"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ32"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ33"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ34"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ35"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ36"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ37"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ38"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ39"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ40"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ41"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ42"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ43"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ44"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ45"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ46"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ47"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ48"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ49"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ50"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ51"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ52"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ53"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ54"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ55"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ57"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ58"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ59"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ60"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ61"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ62"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ63"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ64"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ65"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ66"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ67"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ68"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ69"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ70"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ71"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ72"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ73"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ74"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ76"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ77"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ78"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ79"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ81"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ82"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ83"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ84"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ85"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ86"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ87"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ89"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ91"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ92"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ93"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ94"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ95"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ96"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ97"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TQ99"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR01"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR02"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR03"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR04"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR05"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR06"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR13"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR14"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR15"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR16"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR23"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR25"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR26"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR34"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR35"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR36"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TR37"
"Orthetrum cancellatum 10km","NBNSYS0000005641","Coordinate is outside known range for Orthetrum cancellatum","TV59"
"Libellula quadrimaculata 10km","NBNSYS0000005639","Coordinate is outside known range for Libellula quadrimaculata","HY20"
"Libellula quadrimaculata 10km","NBNSYS0000005639","Coordinate is outside known range for Libellula quadrimaculata","NB45"
"Libellula quadrimaculata 10km","NBNSYS0000005639","Coordinate is outside known range for Libellula quadrimaculata","NC01"
"Libellula quadrimaculata 10km","NBNSYS0000005639","Coordinate is outside known range for Libellula quadrimaculata","NC02"
"Libellula quadrimaculata 10km","NBNSYS0000005639","Coordinate is outside known range for Libellula quadrimaculata","NC03"
"Libellula quadrimaculata 10km","NBNSYS0000005639","Coordinate is outside known range for Libellula quadrimaculata","NC10"
"Libellula quadrimaculata 10km","NBNSYS0000005639","Coordinate is outside known range for Libellula quadrimaculata","NC11"
