"organism_key","taxon","error_location","taxon_group","allow_data_entry","one_name_allowed_per_org_key","removal"
"NBNORG0000071098","Palustriella commutata s.l.","British Bryological Society/BBS",59,0,TRUE,"NBNORG0000071098 | Palustriella commutata s.l."
"NBNORG0000029194","Plagiochila carringtonii","British Bryological Society/BBS",60,0,TRUE,"NBNORG0000029194 | Plagiochila carringtonii"
"NBNORG0000050456","Plagiochila carringtonii","British Bryological Society/BBS",60,0,TRUE,"NBNORG0000050456 | Plagiochila carringtonii"
"NBNORG0000040664","Racomitrium heterostichum s.l.","British Bryological Society/BBS",61,0,TRUE,"NBNORG0000040664 | Racomitrium heterostichum s.l."
"NBNORG0000050836","Racomitrium heterostichum s.l.","British Bryological Society/BBS",61,0,TRUE,"NBNORG0000050836 | Racomitrium heterostichum s.l."
"NBNORG0000050837","Racomitrium heterostichum s.l.","British Bryological Society/BBS",61,0,TRUE,"NBNORG0000050837 | Racomitrium heterostichum s.l."
"NBNORG0000040665","Racomitrium himalayanum","British Bryological Society/BBS",62,0,TRUE,"NBNORG0000040665 | Racomitrium himalayanum"
"NBNORG0000042203","Hypnum cupressiforme var. lacunosum","British Bryological Society/BBS",63,0,TRUE,"NBNORG0000042203 | Hypnum cupressiforme var. lacunosum"
"NBNORG0000050318","Hypnum cupressiforme var. lacunosum","British Bryological Society/BBS",63,0,TRUE,"NBNORG0000050318 | Hypnum cupressiforme var. lacunosum"
"NBNORG0000071094","Hypnum cupressiforme var. lacunosum","British Bryological Society/BBS",63,0,TRUE,"NBNORG0000071094 | Hypnum cupressiforme var. lacunosum"
"NBNORG0000043236","Schistidium elegantulum","British Bryological Society/BBS",64,0,TRUE,"NBNORG0000043236 | Schistidium elegantulum"
"NBNORG0000043237","Schistidium elegantulum","British Bryological Society/BBS",64,0,TRUE,"NBNORG0000043237 | Schistidium elegantulum"
"NBNORG0000050654","Schistidium elegantulum","British Bryological Society/BBS",64,0,TRUE,"NBNORG0000050654 | Schistidium elegantulum"
"NBNORG0000043314","Sphagnum fallax","British Bryological Society/BBS",65,0,TRUE,"NBNORG0000043314 | Sphagnum fallax"
"NBNORG0000050701","Sphagnum fallax","British Bryological Society/BBS",65,0,TRUE,"NBNORG0000050701 | Sphagnum fallax"
"NBNORG0000050702","Sphagnum fallax","British Bryological Society/BBS",65,0,TRUE,"NBNORG0000050702 | Sphagnum fallax"
"NBNORG0000049798","Acaulon muticum s.str.","British Bryological Society/BBS",66,0,TRUE,"NBNORG0000049798 | Acaulon muticum s.str."
"NBNORG0000049814","Amblystegium serpens","British Bryological Society/BBS",67,0,TRUE,"NBNORG0000049814 | Amblystegium serpens"
"NBNORG0000049815","Amblystegium serpens","British Bryological Society/BBS",67,0,TRUE,"NBNORG0000049815 | Amblystegium serpens"
"NBNORG0000049816","Amblystegium serpens","British Bryological Society/BBS",67,0,TRUE,"NBNORG0000049816 | Amblystegium serpens"
"NBNORG0000049899","Scleropodium cespitans","British Bryological Society/BBS",69,0,TRUE,"NBNORG0000049899 | Scleropodium cespitans"
"NBNORG0000049936","Bryum archangelicum","British Bryological Society/BBS",70,0,TRUE,"NBNORG0000049936 | Bryum archangelicum"
"NBNORG0000049939","Bryum arcticum","British Bryological Society/BBS",71,0,TRUE,"NBNORG0000049939 | Bryum arcticum"
"NBNORG0000049933","Bryum kunzei","British Bryological Society/BBS",72,0,TRUE,"NBNORG0000049933 | Bryum kunzei"
"NBNORG0000095981","Bryum kunzei","British Bryological Society/BBS",72,0,TRUE,"NBNORG0000095981 | Bryum kunzei"
"NBNORG0000049940","Bryum warneum","British Bryological Society/BBS",73,0,TRUE,"NBNORG0000049940 | Bryum warneum"
"NBNORG0000049943","Bryum pseudotriquetrum var. pseudotriquetrum","British Bryological Society/BBS",74,0,TRUE,"NBNORG0000049943 | Bryum pseudotriquetrum var. pseudotriquetrum"
"NBNORG0000049946","Bryum pseudotriquetrum var. pseudotriquetrum","British Bryological Society/BBS",74,0,TRUE,"NBNORG0000049946 | Bryum pseudotriquetrum var. pseudotriquetrum"
"NBNORG0000050049","Marsupella emarginata","British Bryological Society/BBS",75,0,TRUE,"NBNORG0000050049 | Marsupella emarginata"
"NBNORG0000050230","Marsupella emarginata","British Bryological Society/BBS",75,0,TRUE,"NBNORG0000050230 | Marsupella emarginata"
"NBNORG0000050232","Marsupella emarginata","British Bryological Society/BBS",75,0,TRUE,"NBNORG0000050232 | Marsupella emarginata"
"NBNORG0000050132","Ditrichum zonatum","British Bryological Society/BBS",76,0,TRUE,"NBNORG0000050132 | Ditrichum zonatum"
"NBNORG0000050133","Ditrichum zonatum","British Bryological Society/BBS",76,0,TRUE,"NBNORG0000050133 | Ditrichum zonatum"
"NBNORG0000050134","Ditrichum zonatum","British Bryological Society/BBS",76,0,TRUE,"NBNORG0000050134 | Ditrichum zonatum"
"NBNORG0000050155","Ephemerum stoloniferum","British Bryological Society/BBS",77,0,TRUE,"NBNORG0000050155 | Ephemerum stoloniferum"
"NBNORG0000099370","Ephemerum stoloniferum","British Bryological Society/BBS",77,0,TRUE,"NBNORG0000099370 | Ephemerum stoloniferum"
"NBNORG0000129267","Eucladium verticillatum","British Bryological Society/BBS",78,0,TRUE,"NBNORG0000129267 | Eucladium verticillatum"
"NBNORG0000050276","Herbertus hutchinsiae","British Bryological Society/BBS",81,0,TRUE,"NBNORG0000050276 | Herbertus hutchinsiae"
"NBNORG0000050277","Herbertus hutchinsiae","British Bryological Society/BBS",81,0,TRUE,"NBNORG0000050277 | Herbertus hutchinsiae"
"NBNORG0000050325","Isothecium myosuroides s.str.","British Bryological Society/BBS",82,0,TRUE,"NBNORG0000050325 | Isothecium myosuroides s.str."
"NBNORG0000134214","Isothecium myosuroides s.str.","British Bryological Society/BBS",82,0,TRUE,"NBNORG0000134214 | Isothecium myosuroides s.str."
"NBNORG0000050353","Mesoptychia rutheana s.str.","British Bryological Society/BBS",83,0,TRUE,"NBNORG0000050353 | Mesoptychia rutheana s.str."
"NBNORG0000050379","Leucobryum juniperoideum sensu Smith (2004)","British Bryological Society/BBS",84,0,TRUE,"NBNORG0000050379 | Leucobryum juniperoideum sensu Smith (2004)"
"NBNORG0000134037","Leucobryum juniperoideum sensu Smith (2004)","British Bryological Society/BBS",84,0,TRUE,"NBNORG0000134037 | Leucobryum juniperoideum sensu Smith (2004)"
"NBNORG0000050645","Zygodon viridissimus s.str.","British Bryological Society/BBS",85,0,TRUE,"NBNORG0000050645 | Zygodon viridissimus s.str."
"NBNORG0000050698","Sphagnum capillifolium s.str.","British Bryological Society/BBS",86,0,TRUE,"NBNORG0000050698 | Sphagnum capillifolium s.str."
"NBNORG0000134215","Sphagnum capillifolium s.str.","British Bryological Society/BBS",86,0,TRUE,"NBNORG0000134215 | Sphagnum capillifolium s.str."
"NBNORG0000050729","Syntrichia laevipila","British Bryological Society/BBS",87,0,TRUE,"NBNORG0000050729 | Syntrichia laevipila"
"NBNORG0000050730","Syntrichia laevipila","British Bryological Society/BBS",87,0,TRUE,"NBNORG0000050730 | Syntrichia laevipila"
"NBNORG0000071101","Syntrichia laevipila","British Bryological Society/BBS",87,0,TRUE,"NBNORG0000071101 | Syntrichia laevipila"
"NBNORG0000050789","Chionoloma tenuirostre","British Bryological Society/BBS",88,0,TRUE,"NBNORG0000050789 | Chionoloma tenuirostre"
"NBNORG0000129822","Chionoloma tenuirostre","British Bryological Society/BBS",88,0,TRUE,"NBNORG0000129822 | Chionoloma tenuirostre"
"NBNORG0000099358","Hypnum cupressiforme s.l.","British Bryological Society/BBS",89,0,TRUE,"NBNORG0000099358 | Hypnum cupressiforme s.l."
"NBNORG0000071096","Palustriella falcata","British Bryological Society/BBS",90,0,TRUE,"NBNORG0000071096 | Palustriella falcata"
"NBNORG0000107123","Palustriella falcata","British Bryological Society/BBS",90,0,TRUE,"NBNORG0000107123 | Palustriella falcata"
"NBNORG0000099357","Conocephalum conicum s.l.","British Bryological Society/BBS",91,0,TRUE,"NBNORG0000099357 | Conocephalum conicum s.l."
"NBNORG0000099309","Fossombronia caespitiformis s.l.","British Bryological Society/BBS",92,0,TRUE,"NBNORG0000099309 | Fossombronia caespitiformis s.l."
"NBNORG0000129836","Fossombronia caespitiformis s.l.","British Bryological Society/BBS",92,0,TRUE,"NBNORG0000129836 | Fossombronia caespitiformis s.l."
"NBNORG0000134064","Streblotrichum convolutum","British Bryological Society/BBS",93,0,TRUE,"NBNORG0000134064 | Streblotrichum convolutum"
"NBNORG0000000025","Caeruleum heppii","British Lichen Society/BLS",1,0,TRUE,"NBNORG0000000025 | Caeruleum heppii"
"NBNORG0000117647","Caeruleum heppii","British Lichen Society/BLS",1,0,TRUE,"NBNORG0000117647 | Caeruleum heppii"
"NBNORG0000000202","Amandinea coniops","British Lichen Society/BLS",2,0,TRUE,"NBNORG0000000202 | Amandinea coniops"
"NBNORG0000117664","Amandinea coniops","British Lichen Society/BLS",2,0,TRUE,"NBNORG0000117664 | Amandinea coniops"
"NBNORG0000000553","Bachmanniomyces punctum","British Lichen Society/BLS",3,0,TRUE,"NBNORG0000000553 | Bachmanniomyces punctum"
"NBNORG0000026911","Bachmanniomyces punctum","British Lichen Society/BLS",3,0,TRUE,"NBNORG0000026911 | Bachmanniomyces punctum"
"NBNORG0000108565","Bachmanniomyces punctum","British Lichen Society/BLS",3,0,TRUE,"NBNORG0000108565 | Bachmanniomyces punctum"
"NBNORG0000000744","Bryoria tenuis","British Lichen Society/BLS",4,0,TRUE,"NBNORG0000000744 | Bryoria tenuis"
"NBNORG0000117719","Bryoria tenuis","British Lichen Society/BLS",4,0,TRUE,"NBNORG0000117719 | Bryoria tenuis"
"NBNORG0000000753","Buellia sequax","British Lichen Society/BLS",5,0,TRUE,"NBNORG0000000753 | Buellia sequax"
"NBNORG0000117721","Buellia sequax","British Lichen Society/BLS",5,0,TRUE,"NBNORG0000117721 | Buellia sequax"
"NBNORG0000000785","Caloplaca flavocitrina","British Lichen Society/BLS",6,0,TRUE,"NBNORG0000000785 | Caloplaca flavocitrina"
"NBNORG0000052360","Caloplaca flavocitrina","British Lichen Society/BLS",6,0,TRUE,"NBNORG0000052360 | Caloplaca flavocitrina"
"NBNORG0000001201","Blennothallia crispa","British Lichen Society/BLS",7,0,TRUE,"NBNORG0000001201 | Blennothallia crispa"
"NBNORG0000119005","Blennothallia crispa","British Lichen Society/BLS",7,0,TRUE,"NBNORG0000119005 | Blennothallia crispa"
"NBNORG0000123032","Blennothallia crispa","British Lichen Society/BLS",7,0,TRUE,"NBNORG0000123032 | Blennothallia crispa"
"NBNORG0000001305","Coppinsia minutissima","British Lichen Society/BLS",8,0,TRUE,"NBNORG0000001305 | Coppinsia minutissima"
"NBNORG0000024890","Coppinsia minutissima","British Lichen Society/BLS",8,0,TRUE,"NBNORG0000024890 | Coppinsia minutissima"
"NBNORG0000001559","Chaenotheca ferruginea","British Lichen Society/BLS",9,0,TRUE,"NBNORG0000001559 | Chaenotheca ferruginea"
"NBNORG0000077319","Chaenotheca ferruginea","British Lichen Society/BLS",9,0,TRUE,"NBNORG0000077319 | Chaenotheca ferruginea"
"NBNORG0000002209","Fuscopannaria praetermissa","British Lichen Society/BLS",10,0,TRUE,"NBNORG0000002209 | Fuscopannaria praetermissa"
"NBNORG0000084769","Fuscopannaria praetermissa","British Lichen Society/BLS",10,0,TRUE,"NBNORG0000084769 | Fuscopannaria praetermissa"
"NBNORG0000002415","Haematomma sorediatum","British Lichen Society/BLS",11,0,TRUE,"NBNORG0000002415 | Haematomma sorediatum"
"NBNORG0000015395","Haematomma sorediatum","British Lichen Society/BLS",11,0,TRUE,"NBNORG0000015395 | Haematomma sorediatum"
"NBNORG0000002594","Lecidea phaeops","British Lichen Society/BLS",12,0,TRUE,"NBNORG0000002594 | Lecidea phaeops"
"NBNORG0000015508","Lecidea phaeops","British Lichen Society/BLS",12,0,TRUE,"NBNORG0000015508 | Lecidea phaeops"
"NBNORG0000002827","Phlyctis argena","British Lichen Society/BLS",13,0,TRUE,"NBNORG0000002827 | Phlyctis argena"
"NBNORG0000015606","Phlyctis argena","British Lichen Society/BLS",13,0,TRUE,"NBNORG0000015606 | Phlyctis argena"
"NBNORG0000002928","Arthonia fuscopurpurea","British Lichen Society/BLS",14,0,TRUE,"NBNORG0000002928 | Arthonia fuscopurpurea"
"NBNORG0000076510","Arthonia fuscopurpurea","British Lichen Society/BLS",14,0,TRUE,"NBNORG0000076510 | Arthonia fuscopurpurea"
"NBNORG0000003050","Lecanora confusa","British Lichen Society/BLS",15,0,TRUE,"NBNORG0000003050 | Lecanora confusa"
"NBNORG0000117977","Lecanora confusa","British Lichen Society/BLS",15,0,TRUE,"NBNORG0000117977 | Lecanora confusa"
"NBNORG0000003057","Myriolecis semipallida","British Lichen Society/BLS",16,0,TRUE,"NBNORG0000003057 | Myriolecis semipallida"
"NBNORG0000117987","Myriolecis semipallida","British Lichen Society/BLS",16,0,TRUE,"NBNORG0000117987 | Myriolecis semipallida"
"NBNORG0000003076","Lecidea siderolithica","British Lichen Society/BLS",17,0,TRUE,"NBNORG0000003076 | Lecidea siderolithica"
"NBNORG0000015503","Lecidea siderolithica","British Lichen Society/BLS",17,0,TRUE,"NBNORG0000015503 | Lecidea siderolithica"
"NBNORG0000003096","Multiclavula mucida","British Lichen Society/BLS",18,0,TRUE,"NBNORG0000003096 | Multiclavula mucida"
"NBNORG0000081562","Multiclavula mucida","British Lichen Society/BLS",18,0,TRUE,"NBNORG0000081562 | Multiclavula mucida"
"NBNORG0000003140","Scytinium subtile","British Lichen Society/BLS",19,0,TRUE,"NBNORG0000003140 | Scytinium subtile"
"NBNORG0000080784","Scytinium subtile","British Lichen Society/BLS",19,0,TRUE,"NBNORG0000080784 | Scytinium subtile"
"NBNORG0000003167","Leptosphaerulina peltigerae","British Lichen Society/BLS",20,0,TRUE,"NBNORG0000003167 | Leptosphaerulina peltigerae"
"NBNORG0000014171","Leptosphaerulina peltigerae","British Lichen Society/BLS",20,0,TRUE,"NBNORG0000014171 | Leptosphaerulina peltigerae"
"NBNORG0000003254","Lichenosticta alcicornaria","British Lichen Society/BLS",21,0,TRUE,"NBNORG0000003254 | Lichenosticta alcicornaria"
"NBNORG0000014079","Lichenosticta alcicornaria","British Lichen Society/BLS",21,0,TRUE,"NBNORG0000014079 | Lichenosticta alcicornaria"
"NBNORG0000003257","Lichenostigma maureri","British Lichen Society/BLS",22,0,TRUE,"NBNORG0000003257 | Lichenostigma maureri"
"NBNORG0000004285","Lichenostigma maureri","British Lichen Society/BLS",22,0,TRUE,"NBNORG0000004285 | Lichenostigma maureri"
"NBNORG0000003258","Lichenothelia rugosa","British Lichen Society/BLS",23,0,TRUE,"NBNORG0000003258 | Lichenothelia rugosa"
"NBNORG0000120258","Lichenothelia rugosa","British Lichen Society/BLS",23,0,TRUE,"NBNORG0000120258 | Lichenothelia rugosa"
"NBNORG0000003390","Melanelia hepatizon","British Lichen Society/BLS",24,0,TRUE,"NBNORG0000003390 | Melanelia hepatizon"
"NBNORG0000052340","Melanelia hepatizon","British Lichen Society/BLS",24,0,TRUE,"NBNORG0000052340 | Melanelia hepatizon"
"NBNORG0000075907","Melanelia hepatizon","British Lichen Society/BLS",24,0,TRUE,"NBNORG0000075907 | Melanelia hepatizon"
"NBNORG0000082194","Melanelia hepatizon","British Lichen Society/BLS",24,0,TRUE,"NBNORG0000082194 | Melanelia hepatizon"
"NBNORG0000003541","Monodictys cellulosa","British Lichen Society/BLS",25,0,TRUE,"NBNORG0000003541 | Monodictys cellulosa"
"NBNORG0000118078","Monodictys cellulosa","British Lichen Society/BLS",25,0,TRUE,"NBNORG0000118078 | Monodictys cellulosa"
"NBNORG0000003764","Pronectria santessonii","British Lichen Society/BLS",26,0,TRUE,"NBNORG0000003764 | Pronectria santessonii"
"NBNORG0000004836","Pronectria santessonii","British Lichen Society/BLS",26,0,TRUE,"NBNORG0000004836 | Pronectria santessonii"
"NBNORG0000015159","Pronectria santessonii","British Lichen Society/BLS",26,0,TRUE,"NBNORG0000015159 | Pronectria santessonii"
"NBNORG0000003919","Opegrapha lamyi","British Lichen Society/BLS",27,0,TRUE,"NBNORG0000003919 | Opegrapha lamyi"
"NBNORG0000015380","Opegrapha lamyi","British Lichen Society/BLS",27,0,TRUE,"NBNORG0000015380 | Opegrapha lamyi"
"NBNORG0000004396","Briancoppinsia cytospora","British Lichen Society/BLS",28,0,TRUE,"NBNORG0000004396 | Briancoppinsia cytospora"
"NBNORG0000118722","Briancoppinsia cytospora","British Lichen Society/BLS",28,0,TRUE,"NBNORG0000118722 | Briancoppinsia cytospora"
"NBNORG0000004821","Porina chlorotica f. chlorotica","British Lichen Society/BLS",29,0,TRUE,"NBNORG0000004821 | Porina chlorotica f. chlorotica"
"NBNORG0000118174","Porina chlorotica f. chlorotica","British Lichen Society/BLS",29,0,TRUE,"NBNORG0000118174 | Porina chlorotica f. chlorotica"
"NBNORG0000004969","Punctelia jeckeri","British Lichen Society/BLS",30,0,TRUE,"NBNORG0000004969 | Punctelia jeckeri"
"NBNORG0000052378","Punctelia jeckeri","British Lichen Society/BLS",30,0,TRUE,"NBNORG0000052378 | Punctelia jeckeri"
"NBNORG0000005227","Rhizocarpon amphibium","British Lichen Society/BLS",31,0,TRUE,"NBNORG0000005227 | Rhizocarpon amphibium"
"NBNORG0000118218","Rhizocarpon amphibium","British Lichen Society/BLS",31,0,TRUE,"NBNORG0000118218 | Rhizocarpon amphibium"
"NBNORG0000005317","Roselliniella atlantica","British Lichen Society/BLS",32,0,TRUE,"NBNORG0000005317 | Roselliniella atlantica"
"NBNORG0000082941","Roselliniella atlantica","British Lichen Society/BLS",32,0,TRUE,"NBNORG0000082941 | Roselliniella atlantica"
"NBNORG0000005718","Sphaerellothecium araneosum","British Lichen Society/BLS",33,0,TRUE,"NBNORG0000005718 | Sphaerellothecium araneosum"
"NBNORG0000091079","Sphaerellothecium araneosum","British Lichen Society/BLS",33,0,TRUE,"NBNORG0000091079 | Sphaerellothecium araneosum"
"NBNORG0000006082","Thamnolia vermicularis","British Lichen Society/BLS",34,0,TRUE,"NBNORG0000006082 | Thamnolia vermicularis"
"NBNORG0000084639","Thamnolia vermicularis","British Lichen Society/BLS",34,0,TRUE,"NBNORG0000084639 | Thamnolia vermicularis"
"NBNORG0000084640","Thamnolia vermicularis","British Lichen Society/BLS",34,0,TRUE,"NBNORG0000084640 | Thamnolia vermicularis"
"NBNORG0000118278","Thamnolia vermicularis","British Lichen Society/BLS",34,0,TRUE,"NBNORG0000118278 | Thamnolia vermicularis"
"NBNORG0000118280","Thamnolia vermicularis","British Lichen Society/BLS",34,0,TRUE,"NBNORG0000118280 | Thamnolia vermicularis"
"NBNORG0000129289","Thamnolia vermicularis","British Lichen Society/BLS",34,0,TRUE,"NBNORG0000129289 | Thamnolia vermicularis"
"NBNORG0000006095","Thelidium papulare f. sorediatum","British Lichen Society/BLS",35,0,TRUE,"NBNORG0000006095 | Thelidium papulare f. sorediatum"
"NBNORG0000118287","Thelidium papulare f. sorediatum","British Lichen Society/BLS",35,0,TRUE,"NBNORG0000118287 | Thelidium papulare f. sorediatum"
"NBNORG0000006415","Usnea ceratina","British Lichen Society/BLS",36,0,TRUE,"NBNORG0000006415 | Usnea ceratina"
"NBNORG0000015735","Usnea ceratina","British Lichen Society/BLS",36,0,TRUE,"NBNORG0000015735 | Usnea ceratina"
"NBNORG0000006443","Verrucaria polysticta","British Lichen Society/BLS",37,0,TRUE,"NBNORG0000006443 | Verrucaria polysticta"
"NBNORG0000016606","Verrucaria polysticta","British Lichen Society/BLS",37,0,TRUE,"NBNORG0000016606 | Verrucaria polysticta"
"NBNORG0000006526","Xanthoria ucrainica","British Lichen Society/BLS",38,0,TRUE,"NBNORG0000006526 | Xanthoria ucrainica"
"NBNORG0000118046","Xanthoria ucrainica","British Lichen Society/BLS",38,0,TRUE,"NBNORG0000118046 | Xanthoria ucrainica"
"NBNORG0000013753","Arthonia excipienda","British Lichen Society/BLS",39,0,TRUE,"NBNORG0000013753 | Arthonia excipienda"
"NBNORG0000075791","Arthonia excipienda","British Lichen Society/BLS",39,0,TRUE,"NBNORG0000075791 | Arthonia excipienda"
